cod_mun_ibge_7;cod_mun_ibge_6;municipio;UF;ano;populacao;tipo
3121803;312180;Dionísio;MG;2022;7363;Estimativa (Spline)
3121803;312180;Dionísio;MG;2023;7151;Estimativa (Spline)
3121803;312180;Dionísio;MG;2024;6789;Original
3121803;312180;Dionísio;MG;2025;6205;Estimativa (Spline)
3121902;312190;Divinésia;MG;2001;3200;Original
3121902;312190;Divinésia;MG;2002;3226;Original
3121902;312190;Divinésia;MG;2003;3243;Original
3121902;312190;Divinésia;MG;2004;3280;Original
3121902;312190;Divinésia;MG;2005;3300;Original
3121902;312190;Divinésia;MG;2006;3320;Original
3121902;312190;Divinésia;MG;2007;3353;Estimativa (Spline)
3121902;312190;Divinésia;MG;2008;3391;Original
3121902;312190;Divinésia;MG;2009;3409;Original
3121902;312190;Divinésia;MG;2010;3363;Estimativa (Spline)
3121902;312190;Divinésia;MG;2011;3302;Original
3121902;312190;Divinésia;MG;2012;3309;Original
3121902;312190;Divinésia;MG;2013;3417;Original
3121902;312190;Divinésia;MG;2014;3427;Original
3121902;312190;Divinésia;MG;2015;3437;Original
3121902;312190;Divinésia;MG;2016;3446;Original
3121902;312190;Divinésia;MG;2017;3455;Original
3121902;312190;Divinésia;MG;2018;3411;Original
3121902;312190;Divinésia;MG;2019;3417;Original
3121902;312190;Divinésia;MG;2020;3424;Original
3121902;312190;Divinésia;MG;2021;3430;Original
3121902;312190;Divinésia;MG;2022;3526;Estimativa (Spline)
3121902;312190;Divinésia;MG;2023;3821;Estimativa (Spline)
3121902;312190;Divinésia;MG;2024;4426;Original
3121902;312190;Divinésia;MG;2025;5447;Estimativa (Spline)
3122009;312200;Divino;MG;2001;18675;Original
3122009;312200;Divino;MG;2002;18848;Original
3122009;312200;Divino;MG;2003;19046;Original
3122009;312200;Divino;MG;2004;19463;Original
3122009;312200;Divino;MG;2005;19693;Original
3122009;312200;Divino;MG;2006;19922;Original
3122009;312200;Divino;MG;2007;19936;Estimativa (Spline)
3122009;312200;Divino;MG;2008;19959;Original
3122009;312200;Divino;MG;2009;20099;Original
3122009;312200;Divino;MG;2010;19703;Estimativa (Spline)
3122009;312200;Divino;MG;2011;19188;Original
3122009;312200;Divino;MG;2012;19241;Original
3122009;312200;Divino;MG;2013;19879;Original
3122009;312200;Divino;MG;2014;19947;Original
3122009;312200;Divino;MG;2015;20012;Original
3122009;312200;Divino;MG;2016;20074;Original
3122009;312200;Divino;MG;2017;20133;Original
3122009;312200;Divino;MG;2018;19884;Original
3122009;312200;Divino;MG;2019;19931;Original
3122009;312200;Divino;MG;2020;19976;Original
3122009;312200;Divino;MG;2021;20020;Original
3122009;312200;Divino;MG;2022;20185;Estimativa (Spline)
3122009;312200;Divino;MG;2023;20585;Estimativa (Spline)
3122009;312200;Divino;MG;2024;21329;Original
3122009;312200;Divino;MG;2025;22529;Estimativa (Spline)
3122108;312210;Divino das Laranjeiras;MG;2001;4926;Original
3122108;312210;Divino das Laranjeiras;MG;2002;4899;Original
3122108;312210;Divino das Laranjeiras;MG;2003;4868;Original
3122108;312210;Divino das Laranjeiras;MG;2004;4803;Original
3122108;312210;Divino das Laranjeiras;MG;2005;4767;Original
3122108;312210;Divino das Laranjeiras;MG;2006;4731;Original
3122108;312210;Divino das Laranjeiras;MG;2007;4894;Estimativa (Spline)
3122108;312210;Divino das Laranjeiras;MG;2008;5084;Original
3122108;312210;Divino das Laranjeiras;MG;2009;5092;Original
3122108;312210;Divino das Laranjeiras;MG;2010;5016;Estimativa (Spline)
3122108;312210;Divino das Laranjeiras;MG;2011;4935;Original
3122108;312210;Divino das Laranjeiras;MG;2012;4933;Original
3122108;312210;Divino das Laranjeiras;MG;2013;5078;Original
3122108;312210;Divino das Laranjeiras;MG;2014;5080;Original
3122108;312210;Divino das Laranjeiras;MG;2015;5082;Original
3122108;312210;Divino das Laranjeiras;MG;2016;5084;Original
3122108;312210;Divino das Laranjeiras;MG;2017;5086;Original
3122108;312210;Divino das Laranjeiras;MG;2018;4984;Original
3122108;312210;Divino das Laranjeiras;MG;2019;4979;Original
3122108;312210;Divino das Laranjeiras;MG;2020;4974;Original
3122108;312210;Divino das Laranjeiras;MG;2021;4969;Original
3122108;312210;Divino das Laranjeiras;MG;2022;4899;Estimativa (Spline)
3122108;312210;Divino das Laranjeiras;MG;2023;4670;Estimativa (Spline)
3122108;312210;Divino das Laranjeiras;MG;2024;4186;Original
3122108;312210;Divino das Laranjeiras;MG;2025;3349;Estimativa (Spline)
3122207;312220;Divinolândia de Minas;MG;2001;6493;Original
3122207;312220;Divinolândia de Minas;MG;2002;6570;Original
3122207;312220;Divinolândia de Minas;MG;2003;6632;Original
3122207;312220;Divinolândia de Minas;MG;2004;6764;Original
3122207;312220;Divinolândia de Minas;MG;2005;6837;Original
3122207;312220;Divinolândia de Minas;MG;2006;6910;Original
3122207;312220;Divinolândia de Minas;MG;2007;6946;Estimativa (Spline)
3122207;312220;Divinolândia de Minas;MG;2008;6973;Original
3122207;312220;Divinolândia de Minas;MG;2009;7023;Original
3122207;312220;Divinolândia de Minas;MG;2010;7063;Estimativa (Spline)
3122207;312220;Divinolândia de Minas;MG;2011;7070;Original
3122207;312220;Divinolândia de Minas;MG;2012;7114;Original
3122207;312220;Divinolândia de Minas;MG;2013;7376;Original
3122207;312220;Divinolândia de Minas;MG;2014;7425;Original
3122207;312220;Divinolândia de Minas;MG;2015;7472;Original
3122207;312220;Divinolândia de Minas;MG;2016;7517;Original
3122207;312220;Divinolândia de Minas;MG;2017;7559;Original
3122207;312220;Divinolândia de Minas;MG;2018;7527;Original
3122207;312220;Divinolândia de Minas;MG;2019;7571;Original
3122207;312220;Divinolândia de Minas;MG;2020;7614;Original
3122207;312220;Divinolândia de Minas;MG;2021;7655;Original
3122207;312220;Divinolândia de Minas;MG;2022;7593;Estimativa (Spline)
3122207;312220;Divinolândia de Minas;MG;2023;7290;Estimativa (Spline)
3122207;312220;Divinolândia de Minas;MG;2024;6607;Original
3122207;312220;Divinolândia de Minas;MG;2025;5405;Estimativa (Spline)
3122306;312230;Divinópolis;MG;2001;187730;Original
3122306;312230;Divinópolis;MG;2002;190800;Original
3122306;312230;Divinópolis;MG;2003;193974;Original
3122306;312230;Divinópolis;MG;2004;200636;Original
3122306;312230;Divinópolis;MG;2005;204324;Original
3122306;312230;Divinópolis;MG;2006;207983;Original
3122306;312230;Divinópolis;MG;2007;210725;Estimativa (Spline)
3122306;312230;Divinópolis;MG;2008;213277;Original
3122306;312230;Divinópolis;MG;2009;216099;Original
3122306;312230;Divinópolis;MG;2010;216259;Estimativa (Spline)
3122306;312230;Divinópolis;MG;2011;215247;Original
3122306;312230;Divinópolis;MG;2012;217404;Original
3122306;312230;Divinópolis;MG;2013;226345;Original
3122306;312230;Divinópolis;MG;2014;228643;Original
3122306;312230;Divinópolis;MG;2015;230848;Original
3122306;312230;Divinópolis;MG;2016;232945;Original
3122306;312230;Divinópolis;MG;2017;234937;Original
3122306;312230;Divinópolis;MG;2018;235977;Original
3122306;312230;Divinópolis;MG;2019;238230;Original
3122306;312230;Divinópolis;MG;2020;240408;Original
3122306;312230;Divinópolis;MG;2021;242505;Original
3122306;312230;Divinópolis;MG;2022;244043;Estimativa (Spline)
3122306;312230;Divinópolis;MG;2023;244244;Estimativa (Spline)
3122306;312230;Divinópolis;MG;2024;242328;Original
3122306;312230;Divinópolis;MG;2025;237513;Estimativa (Spline)
3122355;312235;Divisa Alegre;MG;2001;4916;Original
3122355;312235;Divisa Alegre;MG;2002;4974;Original
3122355;312235;Divisa Alegre;MG;2003;5048;Original
3122355;312235;Divisa Alegre;MG;2004;5203;Original
3122355;312235;Divisa Alegre;MG;2005;5289;Original
3122355;312235;Divisa Alegre;MG;2006;5375;Original
3122355;312235;Divisa Alegre;MG;2007;5722;Estimativa (Spline)
3122355;312235;Divisa Alegre;MG;2008;6108;Original
3122355;312235;Divisa Alegre;MG;2009;6235;Original
3122355;312235;Divisa Alegre;MG;2010;6109;Estimativa (Spline)
3122355;312235;Divisa Alegre;MG;2011;5967;Original
3122355;312235;Divisa Alegre;MG;2012;6046;Original
3122355;312235;Divisa Alegre;MG;2013;6315;Original
3122355;312235;Divisa Alegre;MG;2014;6398;Original
3122355;312235;Divisa Alegre;MG;2015;6478;Original
3122355;312235;Divisa Alegre;MG;2016;6553;Original
3122355;312235;Divisa Alegre;MG;2017;6625;Original
3122355;312235;Divisa Alegre;MG;2018;6702;Original
3122355;312235;Divisa Alegre;MG;2019;6786;Original
3122355;312235;Divisa Alegre;MG;2020;6868;Original
3122355;312235;Divisa Alegre;MG;2021;6946;Original
3122355;312235;Divisa Alegre;MG;2022;6961;Estimativa (Spline)
3122355;312235;Divisa Alegre;MG;2023;6842;Estimativa (Spline)
3122355;312235;Divisa Alegre;MG;2024;6513;Original
3122355;312235;Divisa Alegre;MG;2025;5900;Estimativa (Spline)
3122405;312240;Divisa Nova;MG;2001;5616;Original
3122405;312240;Divisa Nova;MG;2002;5670;Original
3122405;312240;Divisa Nova;MG;2003;5731;Original
3122405;312240;Divisa Nova;MG;2004;5858;Original
3122405;312240;Divisa Nova;MG;2005;5929;Original
3122405;312240;Divisa Nova;MG;2006;5999;Original
3122405;312240;Divisa Nova;MG;2007;5911;Estimativa (Spline)
3122405;312240;Divisa Nova;MG;2008;5806;Original
3122405;312240;Divisa Nova;MG;2009;5828;Original
3122405;312240;Divisa Nova;MG;2010;5823;Estimativa (Spline)
3122405;312240;Divisa Nova;MG;2011;5781;Original
3122405;312240;Divisa Nova;MG;2012;5797;Original
3122405;312240;Divisa Nova;MG;2013;5990;Original
3122405;312240;Divisa Nova;MG;2014;6011;Original
3122405;312240;Divisa Nova;MG;2015;6031;Original
3122405;312240;Divisa Nova;MG;2016;6050;Original
3122405;312240;Divisa Nova;MG;2017;6068;Original
3122405;312240;Divisa Nova;MG;2018;5996;Original
3122405;312240;Divisa Nova;MG;2019;6011;Original
3122405;312240;Divisa Nova;MG;2020;6025;Original
3122405;312240;Divisa Nova;MG;2021;6039;Original
3122405;312240;Divisa Nova;MG;2022;6049;Estimativa (Spline)
3122405;312240;Divisa Nova;MG;2023;6040;Estimativa (Spline)
3122405;312240;Divisa Nova;MG;2024;5993;Original
3122405;312240;Divisa Nova;MG;2025;5890;Estimativa (Spline)
3122454;312245;Divisópolis;MG;2001;6502;Original
3122454;312245;Divisópolis;MG;2002;6609;Original
3122454;312245;Divisópolis;MG;2003;6668;Original
3122454;312245;Divisópolis;MG;2004;6793;Original
3122454;312245;Divisópolis;MG;2005;6863;Original
3122454;312245;Divisópolis;MG;2006;6932;Original
3122454;312245;Divisópolis;MG;2007;7595;Estimativa (Spline)
3122454;312245;Divisópolis;MG;2008;8285;Original
3122454;312245;Divisópolis;MG;2009;8463;Original
3122454;312245;Divisópolis;MG;2010;8808;Estimativa (Spline)
3122454;312245;Divisópolis;MG;2011;9166;Original
3122454;312245;Divisópolis;MG;2012;9351;Original
3122454;312245;Divisópolis;MG;2013;9838;Original
3122454;312245;Divisópolis;MG;2014;10027;Original
3122454;312245;Divisópolis;MG;2015;10209;Original
3122454;312245;Divisópolis;MG;2016;10382;Original
3122454;312245;Divisópolis;MG;2017;10547;Original
3122454;312245;Divisópolis;MG;2018;10820;Original
3122454;312245;Divisópolis;MG;2019;11019;Original
3122454;312245;Divisópolis;MG;2020;11211;Original
3122454;312245;Divisópolis;MG;2021;11396;Original
3122454;312245;Divisópolis;MG;2022;11450;Estimativa (Spline)
3122454;312245;Divisópolis;MG;2023;11228;Estimativa (Spline)
3122454;312245;Divisópolis;MG;2024;10585;Original
3122454;312245;Divisópolis;MG;2025;9374;Estimativa (Spline)
3122470;312247;Dom Bosco;MG;2001;4023;Original
3122470;312247;Dom Bosco;MG;2002;4001;Original
3122470;312247;Dom Bosco;MG;2003;3976;Original
3122470;312247;Dom Bosco;MG;2004;3923;Original
3122470;312247;Dom Bosco;MG;2005;3893;Original
3122470;312247;Dom Bosco;MG;2006;3864;Original
3122470;312247;Dom Bosco;MG;2007;3861;Estimativa (Spline)
3122470;312247;Dom Bosco;MG;2008;3862;Original
3122470;312247;Dom Bosco;MG;2009;3839;Original
3122470;312247;Dom Bosco;MG;2010;3822;Estimativa (Spline)
3122470;312247;Dom Bosco;MG;2011;3796;Original
3122470;312247;Dom Bosco;MG;2012;3778;Original
3122470;312247;Dom Bosco;MG;2013;3872;Original
3122470;312247;Dom Bosco;MG;2014;3857;Original
3122470;312247;Dom Bosco;MG;2015;3844;Original
3122470;312247;Dom Bosco;MG;2016;3830;Original
3122470;312247;Dom Bosco;MG;2017;3818;Original
3122470;312247;Dom Bosco;MG;2018;3699;Original
3122470;312247;Dom Bosco;MG;2019;3677;Original
3122470;312247;Dom Bosco;MG;2020;3655;Original
3122470;312247;Dom Bosco;MG;2021;3635;Original
3122470;312247;Dom Bosco;MG;2022;3638;Estimativa (Spline)
3122470;312247;Dom Bosco;MG;2023;3678;Estimativa (Spline)
3122470;312247;Dom Bosco;MG;2024;3767;Original
3122470;312247;Dom Bosco;MG;2025;3916;Estimativa (Spline)
3122504;312250;Dom Cavati;MG;2001;5389;Original
3122504;312250;Dom Cavati;MG;2002;5327;Original
3122504;312250;Dom Cavati;MG;2003;5260;Original
3122504;312250;Dom Cavati;MG;2004;5117;Original
3122504;312250;Dom Cavati;MG;2005;5039;Original
3122504;312250;Dom Cavati;MG;2006;4961;Original
3122504;312250;Dom Cavati;MG;2007;5334;Estimativa (Spline)
3122504;312250;Dom Cavati;MG;2008;5784;Original
3122504;312250;Dom Cavati;MG;2009;5811;Original
3122504;312250;Dom Cavati;MG;2010;5497;Estimativa (Spline)
3122504;312250;Dom Cavati;MG;2011;5189;Original
3122504;312250;Dom Cavati;MG;2012;5170;Original
3122504;312250;Dom Cavati;MG;2013;5303;Original
3122504;312250;Dom Cavati;MG;2014;5288;Original
3122504;312250;Dom Cavati;MG;2015;5274;Original
3122504;312250;Dom Cavati;MG;2016;5260;Original
3122504;312250;Dom Cavati;MG;2017;5247;Original
3122504;312250;Dom Cavati;MG;2018;5097;Original
3122504;312250;Dom Cavati;MG;2019;5072;Original
3122504;312250;Dom Cavati;MG;2020;5048;Original
3122504;312250;Dom Cavati;MG;2021;5025;Original
3122504;312250;Dom Cavati;MG;2022;5011;Estimativa (Spline)
3122504;312250;Dom Cavati;MG;2023;4999;Estimativa (Spline)
3122504;312250;Dom Cavati;MG;2024;4981;Original
3122504;312250;Dom Cavati;MG;2025;4948;Estimativa (Spline)
3122603;312260;Dom Joaquim;MG;2001;4661;Original
3122603;312260;Dom Joaquim;MG;2002;4643;Original
3122603;312260;Dom Joaquim;MG;2003;4617;Original
3122603;312260;Dom Joaquim;MG;2004;4564;Original
3122603;312260;Dom Joaquim;MG;2005;4534;Original
3122603;312260;Dom Joaquim;MG;2006;4504;Original
3122603;312260;Dom Joaquim;MG;2007;4569;Estimativa (Spline)
3122603;312260;Dom Joaquim;MG;2008;4649;Original
3122603;312260;Dom Joaquim;MG;2009;4640;Original
3122603;312260;Dom Joaquim;MG;2010;4586;Estimativa (Spline)
3122603;312260;Dom Joaquim;MG;2011;4523;Original
3122603;312260;Dom Joaquim;MG;2012;4511;Original
3122603;312260;Dom Joaquim;MG;2013;4632;Original
3122603;312260;Dom Joaquim;MG;2014;4624;Original
3122603;312260;Dom Joaquim;MG;2015;4616;Original
3122603;312260;Dom Joaquim;MG;2016;4609;Original
3122603;312260;Dom Joaquim;MG;2017;4602;Original
3122603;312260;Dom Joaquim;MG;2018;4482;Original
3122603;312260;Dom Joaquim;MG;2019;4195;Original
3122603;312260;Dom Joaquim;MG;2020;4451;Original
3122603;312260;Dom Joaquim;MG;2021;4436;Original
3122603;312260;Dom Joaquim;MG;2022;4233;Estimativa (Spline)
3122603;312260;Dom Joaquim;MG;2023;4289;Estimativa (Spline)
3122603;312260;Dom Joaquim;MG;2024;5051;Original
3122603;312260;Dom Joaquim;MG;2025;6965;Estimativa (Spline)
3122702;312270;Dom Silvério;MG;2001;5061;Original
3122702;312270;Dom Silvério;MG;2002;5049;Original
3122702;312270;Dom Silvério;MG;2003;4966;Original
3122702;312270;Dom Silvério;MG;2004;4791;Original
3122702;312270;Dom Silvério;MG;2005;4695;Original
3122702;312270;Dom Silvério;MG;2006;4599;Original
3122702;312270;Dom Silvério;MG;2007;4995;Estimativa (Spline)
3122702;312270;Dom Silvério;MG;2008;5457;Original
3122702;312270;Dom Silvério;MG;2009;5475;Original
3122702;312270;Dom Silvério;MG;2010;5326;Estimativa (Spline)
3122702;312270;Dom Silvério;MG;2011;5194;Original
3122702;312270;Dom Silvério;MG;2012;5192;Original
3122702;312270;Dom Silvério;MG;2013;5344;Original
3122702;312270;Dom Silvério;MG;2014;5346;Original
3122702;312270;Dom Silvério;MG;2015;5348;Original
3122702;312270;Dom Silvério;MG;2016;5349;Original
3122702;312270;Dom Silvério;MG;2017;5351;Original
3122702;312270;Dom Silvério;MG;2018;5243;Original
3122702;312270;Dom Silvério;MG;2019;5237;Original
3122702;312270;Dom Silvério;MG;2020;5232;Original
3122702;312270;Dom Silvério;MG;2021;5227;Original
3122702;312270;Dom Silvério;MG;2022;5239;Estimativa (Spline)
3122702;312270;Dom Silvério;MG;2023;5278;Estimativa (Spline)
3122702;312270;Dom Silvério;MG;2024;5350;Original
3122702;312270;Dom Silvério;MG;2025;5462;Estimativa (Spline)
3122801;312280;Dom Viçoso;MG;2001;3051;Original
3122801;312280;Dom Viçoso;MG;2002;3069;Original
3122801;312280;Dom Viçoso;MG;2003;3085;Original
3122801;312280;Dom Viçoso;MG;2004;3118;Original
3122801;312280;Dom Viçoso;MG;2005;3137;Original
3122801;312280;Dom Viçoso;MG;2006;3155;Original
3122801;312280;Dom Viçoso;MG;2007;3133;Estimativa (Spline)
3122801;312280;Dom Viçoso;MG;2008;3112;Original
3122801;312280;Dom Viçoso;MG;2009;3117;Original
3122801;312280;Dom Viçoso;MG;2010;3062;Estimativa (Spline)
3122801;312280;Dom Viçoso;MG;2011;2991;Original
3122801;312280;Dom Viçoso;MG;2012;2988;Original
3122801;312280;Dom Viçoso;MG;2013;3074;Original
3122801;312280;Dom Viçoso;MG;2014;3074;Original
3122801;312280;Dom Viçoso;MG;2015;3073;Original
3122801;312280;Dom Viçoso;MG;2016;3073;Original
3122801;312280;Dom Viçoso;MG;2017;3072;Original
3122801;312280;Dom Viçoso;MG;2018;3007;Original
3122801;312280;Dom Viçoso;MG;2019;3001;Original
3122801;312280;Dom Viçoso;MG;2020;2997;Original
3122801;312280;Dom Viçoso;MG;2021;2992;Original
3122801;312280;Dom Viçoso;MG;2022;3007;Estimativa (Spline)
3122801;312280;Dom Viçoso;MG;2023;3062;Estimativa (Spline)
3122801;312280;Dom Viçoso;MG;2024;3176;Original
3122801;312280;Dom Viçoso;MG;2025;3368;Estimativa (Spline)
3122900;312290;Dona Euzébia;MG;2001;5429;Original
3122900;312290;Dona Euzébia;MG;2002;5479;Original
3122900;312290;Dona Euzébia;MG;2003;5534;Original
3122900;312290;Dona Euzébia;MG;2004;5648;Original
3122900;312290;Dona Euzébia;MG;2005;5712;Original
3122900;312290;Dona Euzébia;MG;2006;5774;Original
3122900;312290;Dona Euzébia;MG;2007;5783;Estimativa (Spline)
3122900;312290;Dona Euzébia;MG;2008;5771;Original
3122900;312290;Dona Euzébia;MG;2009;5808;Original
3122900;312290;Dona Euzébia;MG;2010;5942;Estimativa (Spline)
3122900;312290;Dona Euzébia;MG;2011;6051;Original
3122900;312290;Dona Euzébia;MG;2012;6098;Original
3122900;312290;Dona Euzébia;MG;2013;6334;Original
3122900;312290;Dona Euzébia;MG;2014;6386;Original
3122900;312290;Dona Euzébia;MG;2015;6435;Original
3122900;312290;Dona Euzébia;MG;2016;6483;Original
3122900;312290;Dona Euzébia;MG;2017;6527;Original
3122900;312290;Dona Euzébia;MG;2018;6523;Original
3122900;312290;Dona Euzébia;MG;2019;6572;Original
3122900;312290;Dona Euzébia;MG;2020;6619;Original
3122900;312290;Dona Euzébia;MG;2021;6664;Original
3122900;312290;Dona Euzébia;MG;2022;6660;Estimativa (Spline)
3122900;312290;Dona Euzébia;MG;2023;6541;Estimativa (Spline)
3122900;312290;Dona Euzébia;MG;2024;6241;Original
3122900;312290;Dona Euzébia;MG;2025;5691;Estimativa (Spline)
3123007;312300;Dores de Campos;MG;2001;8151;Original
3123007;312300;Dores de Campos;MG;2002;8579;Original
3123007;312300;Dores de Campos;MG;2003;8686;Original
3123007;312300;Dores de Campos;MG;2004;8910;Original
3123007;312300;Dores de Campos;MG;2005;9034;Original
3123007;312300;Dores de Campos;MG;2006;9158;Original
