H,I,Phi
-0.06068972870707512,0.76701420545578,0.769948422908783
-0.060715314000844955,0.7672559022903442,0.7701929807662964
-0.060727283358573914,0.7674718499183655,0.7704101204872131
-0.06073863059282303,0.767695963382721,0.7706354856491089
-0.06076512858271599,0.7679179906845093,0.7708604335784912
-0.06077371910214424,0.7681480646133423,0.7710914015769958
-0.06077965348958969,0.7683377265930176,0.7712815403938293
-0.06080959737300873,0.7685592174530029,0.7715064287185669
-0.0608195923268795,0.7687262892723083,0.771674633026123
-0.06083652377128601,0.7689275741577148,0.7718777656555176
-0.06084779277443886,0.7691413164138794,0.7720926403999329
-0.060858678072690964,0.7693349123001099,0.7722873687744141
-0.06087476760149002,0.7695455551147461,0.7724997997283936
-0.06090191751718521,0.7697340846061707,0.7726914286613464
-0.06092643365263939,0.7699151039123535,0.7728752493858337
-0.060944754630327225,0.7700932621955872,0.7730554938316345
-0.06095893681049347,0.7702751755714417,0.773239016532898
-0.06096182018518448,0.7704413533210754,0.7734052538871765
-0.06096838414669037,0.7705708742141724,0.7735354900360107
-0.0609799362719059,0.7707353830337524,0.7737011909484863
-0.06099274754524231,0.7708932161331177,0.7738604545593262
-0.06100551411509514,0.7710264325141907,0.7739951610565186
-0.06100904196500778,0.7712044715881348,0.7741734385490417
-0.061013516038656235,0.7713688611984253,0.7743381857872009
-0.06102175638079643,0.7715095281600952,0.7744797468185425
-0.06102849170565605,0.7716558575630188,0.7746267914772034
-0.06103937327861786,0.7718142867088318,0.7747863531112671
-0.061037056148052216,0.7719520330429077,0.7749236822128296
-0.06103896722197533,0.7721107602119446,0.7750824689865112
