H,I,Phi
0.9999862313270569,3.200229059530102e-07,0.9999727010726929
0.9999766945838928,3.2037704045251303e-07,0.9999536871910095
0.9999861121177673,3.1898869679025665e-07,0.9999725222587585
0.9999777674674988,2.8480627634053235e-07,0.9999558925628662
0.9999669194221497,2.938060106316698e-07,0.9999342560768127
0.9999816417694092,3.2023982043938304e-07,0.9999637007713318
0.9999809265136719,3.265400607688207e-07,0.9999621510505676
0.9999719262123108,3.3461407156210043e-07,0.9999441504478455
0.9999872446060181,2.948312101125339e-07,0.9999746084213257
0.9999930262565613,2.8266546792110603e-07,0.999986469745636
0.9999988675117493,2.9231134135443426e-07,0.999998152256012
1.0000135898590088,3.003266328960308e-07,1.0000275373458862
0.9999973773956299,3.095022975685424e-07,0.9999951124191284
1.000012993812561,2.858492962332093e-07,1.0000263452529907
1.000013828277588,2.9010101343374117e-07,1.0000278949737549
1.0000137090682983,3.206790495369205e-07,1.0000277757644653
1.000022053718567,2.949740860458405e-07,1.000044345855713
1.0000262260437012,3.075682570852223e-07,1.0000529289245605
1.0000184774398804,2.982520470595773e-07,1.0000373125076294
1.0000271797180176,2.709601574224507e-07,1.0000545978546143
1.000046730041504,3.04340119328117e-07,1.000093698501587
